cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,intinc,eintexp,nim,elnatr,nonii,ifiduc,iserchg,igltrad,idothnii,nonix,esal,epremagg,IDEOTH,idpretx,iglsec,itax,ibefxtr,extra,netinc,NETIMIN,NETINBM,ntlnls,eqcdiv,eqcstkrx,noij
"17211","0","856748","1131077","The Citizens Bank","Batesville","AR","72501","3/31/2020","6/2/2020","SM","655 Saint Louis St.","CITIZENS BANCSHARES BATESVILLE","20","0","","4","0","Independence","","","4/24/1953","4/24/1953","1/22/2019","Stock","0","1","FED","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","www.thecitizensbank.net","10486","2329","8157","450","1265","124","526","","615","6442","3790","896","1756","2530","4","505","2029","0","2029","0","2029","189","0","0","2025.8"
"1164","9949","961259","2749031","The Citizens Bank","Farmington","NM","87401","3/31/2020","6/2/2020","NM","500 W. Broadway","EMPLOYEE STK BONUS TR EMP CITIZENS BK","6","0","","7","1","San Juan","22140","Farmington, NM","1/1/1905","1/1/1934","10/22/2018","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Albuquerque","Kansas City","Western","West","0","1","www.cbnm.com","6159","750","5409","552","1438","0","586","","852","3731","1714","550","1467","2564","218","0","2782","0","2782","0","2782","11","2000","0","2564"
"15932","14608","898627","1357121","The Citizens Bank","Olanta","SC","29114","3/31/2020","6/2/2020","NM","124 E. Main St.","CITIZENS BANCSHARES CORP","21","0","","4","0","Florence","22500","Florence, SC","9/24/1938","3/1/1943","11/30/2018","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","WWW.THECITIZENSBANK.CC","5733","631","5102","60","1680","0","658","","1022","4787","2561","825","1401","1935","0","465","1470","0","1470","0","1470","18","0","0","1470"
"16369","11094","374130","1080737","The Citizens Bank","Enterprise","AL","36330","3/31/2020","6/2/2020","NM","301 S. Edwards St.","ENTERPRISE CAPITAL CORP INC","2","0","","4","0","Coffee","","","2/5/1946","2/5/1946","3/31/2006","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","https://www.tcbenterprise.com","1639","288","1351","0","226","0","71","","155","1230","626","137","467","347","0","84","263","0","263","0","263","-69","35","0","263"
"15934","14451","809539","1134050","The Citizens Bank","Nashville","GA","31639","3/31/2020","6/2/2020","NM","301 South Davis Street","NASHVILLE HOLDING CO THE","4","0","","8","1","Berrien","","","11/5/1941","4/15/1943","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","www.nhcbanking.com","2656","560","2096","0","146","0","146","","0","2075","832","142","1101","167","0","0","167","0","167","0","167","162","0","0","167"
"10520","9464","962313","1071865","The Citizens Bank","Morehead","KY","40351","3/31/2020","6/2/2020","NM","114 W. Main St.","CITIZENS BCORP MOREHEAD INC","5","0","","8","1","Rowan","","","9/28/1928","1/1/1934","12/1/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","www.tcbanytime.com","1567","161","1406","30","311","0","215","","96","1492","874","138","480","195","0","0","195","0","195","0","195","20","0","0","195"
"22358","14223","571135","1086382","The Citizens Bank","Greensboro","AL","36744","3/31/2020","6/2/2020","NM","1301 State St.","CITIZENS BANCSHARES INC","1","0","","2","0","Hale","46220","Tuscaloosa, AL","11/1/1976","11/1/1976","2/24/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","","859","199","660","0","46","0","31","0","15","347","208","43","96","359","0","18","341","0","341","0","341","9","0","0","341"
"10266","0","1010015","1071856","The Citizens Bank Company","Beverly","OH","45715","3/31/2020","6/2/2020","NM","501 5th St.","MUSKINGUM VALLEY BANCSHARES","5","0","","4","0","Washington","","","1/1/1863","1/1/1934","11/16/2013","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.thecitizens.com","2554","295","2259","125","230","0","54","","176","1696","823","423","450","668","0","210","458","0","458","0","458","-11","159","0","458"
"11491","0","710859","1106628","The Citizens Bank of Clovis","Clovis","NM","88101","3/31/2020","6/2/2020","NM","421 Pile St.","CBC INC","5","0","","2","1","Curry","","","1/1/1916","1/1/1934","12/3/2013","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Albuquerque","Dallas","Western","West","0","1","www.cbcnm.bank","3209","646","2563","0","237","3","54","","180","1523","900","295","328","1277","-2","0","1275","0","1275","0","1275","0","2657","0","1277"
"16275","0","278733","1246252","The Citizens Bank of Cochran","Cochran","GA","31014","3/31/2020","6/2/2020","NM","124 E. Dykes St.","PUTNAM-GREENE FINANCIAL CORP","2","0","","4","0","Bleckley","","","1/1/1934","6/12/1945","3/14/2007","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","www.citizensbankcochran.com","1354","233","1121","0","139","0","23","","116","925","486","119","320","335","0","91","244","0","244","0","244","-2","0","0","244"
"12457","15978","699253","1095816","The Citizens Bank of Edina","Edina","MO","63537","3/31/2020","6/2/2020","NM","117 S. Main St.","T&C BCORP INC","1","0","","2","0","Knox","","","9/10/1914","1/1/1934","4/18/2019","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","0","1","http://www.cbofe.com","882","102","780","13","185","0","53","","132","328","182","43","103","624","0","165","459","0","459","0","459","41","252","0","459"
"4084","10667","172457","3078215","The Citizens Bank of Edmond","Edmond","OK","73034","3/31/2020","6/2/2020","SM","1 E. 1st St.","CITIZENS BANCSHARES INC ESOP","2","0","","4","1","Oklahoma","36420","Oklahoma City, OK","1/1/1912","1/1/1934","8/18/2015","Stock","0","0","FED","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","http://www.citizensedmond.com","3321","545","2776","0","364","0","64","","300","2617","1389","415","813","523","10","0","533","0","533","0","533","211","86","0","523"
"5600","0","438434","1416907","The Citizens Bank of Fayette","Fayette","AL","35555","3/31/2020","6/2/2020","NM","100 Temple Ave. S.","F B H CORP","2","0","","7","1","Fayette","","","6/1/1913","1/1/1934","9/6/2018","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","http://www.citizensbankfayette.com","1552","329","1223","110","109","0","44","","65","770","528","100","142","452","67","21","498","0","498","0","498","124","0","0","433.68"
"34229","0","2505451","2497211","The Citizens Bank of Georgia","Cumming","GA","30040","3/31/2020","6/2/2020","NM","651 Veterans Memorial Blvd.","FORSYTH BANCSHARES INC","4","0","","4","0","Forsyth","12060","Atlanta-Sandy Springs-Roswell, GA","2/3/1997","2/3/1997","9/1/2018","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","http://www.citizbank.com","3534","415","3119","0","226","0","49","","177","1851","1079","156","616","1494","0","381","1113","0","1113","0","1113","-2","0","0","1113"
"12204","10889","29636","1083475","The Citizens Bank of Philadelphia, Mississippi","Philadelphia","MS","39350","3/31/2020","6/2/2020","NM","521 Main St.","CITIZENS HOLDING CO","27","0","","4","0","Neshoba","","","1/1/1908","1/1/1934","10/1/2019","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Jackson Ms","Atlanta","Southern","West","0","1","www.thecitizensbankphila.com","9709","2325","7384","314","2304","0","1049","","1255","7965","4366","1659","1940","1409","77","263","1223","0","1223","0","1223","253","1368","0","1159.86"
"11295","0","268136","1976607","The Citizens Bank of Swainsboro","Swainsboro","GA","30401","3/31/2020","6/2/2020","NM","121 N. Main St.","SWAINSBORO BANKSHARES INC","4","0","","4","0","Emanuel","","","1/1/1900","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Savannah","Atlanta","Southern","Southeast","0","1","www.cbs-lc.com","2770","318","2452","90","426","0","186","","240","1954","1107","261","586","834","0","188","646","0","646","0","646","9","473","7","646"
"19674","10319","639633","1133969","The Citizens Bank of Weston","Weston","WV","26452","3/31/2020","6/2/2020","NM","201 Main Ave.","CITIZENS BANCSHARES INC","2","0","","4","0","Lewis","","","12/23/1891","2/2/1967","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","www.citizensbankweston.com","2153","252","1901","0","199","0","71","","128","1046","514","123","409","1054","0","250","804","0","804","0","804","2","435","0","804"
"52","12748","293437","1833616","The Citizens Bank of Winfield","Winfield","AL","35594","3/31/2020","6/2/2020","NM","236 Bankhead Hwy.","CITIZENS BCORP OF WINFIELD INC","1","0","","7","0","Marion","","","5/22/1920","1/1/1934","2/24/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","http://www.cbwinfield.com","2845","648","2197","0","171","0","100","","71","1013","549","162","302","1355","260","215","1400","0","1400","0","1400","63","20","0","1173.8"
